Event_id,borough_id,crime_level,crime_level_weight
291336610,2,MISDEMEANOR,2
291336612,2,MISDEMEANOR,2
291336648,4,MISDEMEANOR,2
291336649,4,FELONY,3
291336658,4,MISDEMEANOR,2
291336659,4,FELONY,3
291336660,4,MISDEMEANOR,2
291336665,5,MISDEMEANOR,2
291336667,5,VIOLATION,1
291336668,5,FELONY,3
291339768,1,MISDEMEANOR,2
291339770,1,FELONY,3
291339795,2,MISDEMEANOR,2
291339796,2,FELONY,3
291339798,2,MISDEMEANOR,2
291339825,4,FELONY,3
291340185,1,MISDEMEANOR,2
291340203,2,FELONY,3
291340209,2,MISDEMEANOR,2
291340216,2,FELONY,3
291340219,2,MISDEMEANOR,2
291340228,4,MISDEMEANOR,2
291340428,3,MISDEMEANOR,2
291340435,3,FELONY,3
291340444,1,MISDEMEANOR,2
291340451,1,MISDEMEANOR,2
291340455,1,MISDEMEANOR,2
291340469,2,VIOLATION,1
291340503,4,MISDEMEANOR,2
291343880,3,MISDEMEANOR,2
291343881,3,MISDEMEANOR,2
291343917,2,MISDEMEANOR,2
291343919,2,VIOLATION,1
291343937,4,MISDEMEANOR,2
291343942,4,FELONY,3
291345326,1,MISDEMEANOR,2
291345346,2,FELONY,3
291345348,2,VIOLATION,1
291345522,4,MISDEMEANOR,2
291345525,5,MISDEMEANOR,2
291354460,1,MISDEMEANOR,2
291354463,1,MISDEMEANOR,2
291354467,1,VIOLATION,1
291354468,1,VIOLATION,1
291354489,4,FELONY,3
291355051,3,MISDEMEANOR,2
291355059,1,MISDEMEANOR,2
291358316,4,FELONY,3
291359774,3,MISDEMEANOR,2
291359785,1,MISDEMEANOR,2
291359788,1,FELONY,3
291359789,1,FELONY,3
291362152,3,VIOLATION,1
291362155,3,VIOLATION,1
291362167,1,FELONY,3
291362188,2,MISDEMEANOR,2
291362653,2,VIOLATION,1
291362656,2,MISDEMEANOR,2
291362697,4,MISDEMEANOR,2
291362698,4,MISDEMEANOR,2
291367337,3,MISDEMEANOR,2
291367342,3,FELONY,3
291367367,1,FELONY,3
291367368,1,FELONY,3
291367369,1,VIOLATION,1
291367370,1,MISDEMEANOR,2
291367371,1,FELONY,3
291367372,1,FELONY,3
291367373,1,FELONY,3
291367374,1,MISDEMEANOR,2
291367380,1,VIOLATION,1
291367439,4,FELONY,3
291370465,3,FELONY,3
291370481,1,VIOLATION,1
291370482,1,MISDEMEANOR,2
291370495,1,VIOLATION,1
291370522,2,VIOLATION,1
291370529,2,MISDEMEANOR,2
291370559,4,FELONY,3
291373280,3,VIOLATION,1
291373305,1,MISDEMEANOR,2
291373315,2,FELONY,3
291373335,2,VIOLATION,1
291373345,4,MISDEMEANOR,2
291373360,4,FELONY,3
291373361,4,FELONY,3
291376298,3,MISDEMEANOR,2
291376327,2,VIOLATION,1
291376361,4,MISDEMEANOR,2
291376374,5,MISDEMEANOR,2
291379331,3,MISDEMEANOR,2
291379332,3,MISDEMEANOR,2
291379338,3,FELONY,3
291379344,3,MISDEMEANOR,2
291379347,3,FELONY,3
291379356,1,VIOLATION,1
291379365,1,FELONY,3
291379383,2,FELONY,3
291382909,3,MISDEMEANOR,2
291382910,3,FELONY,3
291382930,1,FELONY,3
291382948,2,VIOLATION,1
291382958,2,MISDEMEANOR,2
291382992,5,MISDEMEANOR,2
291386409,3,MISDEMEANOR,2
291386412,3,MISDEMEANOR,2
291386423,1,MISDEMEANOR,2
291386437,1,FELONY,3
291386438,1,MISDEMEANOR,2
291386439,1,VIOLATION,1
291386466,2,MISDEMEANOR,2
291386467,2,MISDEMEANOR,2
291386468,2,VIOLATION,1
291386472,2,MISDEMEANOR,2
291390366,3,MISDEMEANOR,2
291390405,2,MISDEMEANOR,2
291390420,2,MISDEMEANOR,2
291390445,4,FELONY,3
291390447,4,VIOLATION,1
291394810,3,MISDEMEANOR,2
291394822,3,FELONY,3
291394829,1,VIOLATION,1
291394837,1,MISDEMEANOR,2
291394858,2,MISDEMEANOR,2
291394859,2,MISDEMEANOR,2
291394902,4,MISDEMEANOR,2
291397235,3,FELONY,3
291397236,3,MISDEMEANOR,2
291397255,1,MISDEMEANOR,2
291397266,2,MISDEMEANOR,2
291397277,2,MISDEMEANOR,2
291397284,2,VIOLATION,1
291397328,4,VIOLATION,1
291397329,4,MISDEMEANOR,2
291400024,1,MISDEMEANOR,2
291400051,2,MISDEMEANOR,2
291400100,4,FELONY,3
291402800,3,MISDEMEANOR,2
291402824,1,MISDEMEANOR,2
291402825,1,FELONY,3
291402831,1,MISDEMEANOR,2
291402845,2,MISDEMEANOR,2
291402853,2,MISDEMEANOR,2
291402869,2,FELONY,3
291402874,2,FELONY,3
291402903,4,FELONY,3
291402904,4,FELONY,3
291405758,1,MISDEMEANOR,2
291405764,1,MISDEMEANOR,2
291405773,2,FELONY,3
291405780,2,MISDEMEANOR,2
291405796,4,MISDEMEANOR,2
291405797,4,VIOLATION,1
291405813,4,FELONY,3
291406047,1,MISDEMEANOR,2
291406068,2,MISDEMEANOR,2
291406069,2,MISDEMEANOR,2
291406093,4,FELONY,3
291406104,4,MISDEMEANOR,2
291406336,2,MISDEMEANOR,2
291406356,4,FELONY,3
291406357,4,MISDEMEANOR,2
291407812,1,MISDEMEANOR,2
291407830,2,VIOLATION,1
291407831,2,MISDEMEANOR,2
291409333,1,FELONY,3
291409334,1,MISDEMEANOR,2
291409479,4,VIOLATION,1
291409486,5,FELONY,3
291417001,1,FELONY,3
291417021,4,MISDEMEANOR,2
291417406,1,MISDEMEANOR,2
291417412,1,FELONY,3
291417414,1,VIOLATION,1
291417415,1,VIOLATION,1
291417416,1,VIOLATION,1
291417438,4,MISDEMEANOR,2
291417443,4,MISDEMEANOR,2
291417444,4,MISDEMEANOR,2
291420246,1,MISDEMEANOR,2
291421351,1,MISDEMEANOR,2
291421352,1,VIOLATION,1
291423472,4,VIOLATION,1
291425084,3,VIOLATION,1
291425133,2,FELONY,3
291425157,4,VIOLATION,1
291425163,4,VIOLATION,1
291425165,4,VIOLATION,1
291427624,3,MISDEMEANOR,2
291427640,1,VIOLATION,1
291427643,1,MISDEMEANOR,2
291427677,2,FELONY,3
291427703,4,MISDEMEANOR,2
291427715,4,MISDEMEANOR,2
291429556,3,MISDEMEANOR,2
291429562,3,MISDEMEANOR,2
291429580,1,MISDEMEANOR,2
291429594,2,FELONY,3
291429600,2,MISDEMEANOR,2
291429604,2,FELONY,3
291429635,4,MISDEMEANOR,2
291429640,4,MISDEMEANOR,2
291429641,4,MISDEMEANOR,2
291429643,4,MISDEMEANOR,2
291429644,4,FELONY,3
291431317,3,MISDEMEANOR,2
291431318,3,MISDEMEANOR,2
291431324,3,FELONY,3
291431356,2,MISDEMEANOR,2
291431360,2,MISDEMEANOR,2
291431365,2,MISDEMEANOR,2
291431392,4,FELONY,3
291433194,3,FELONY,3
291433195,3,FELONY,3
291433196,3,MISDEMEANOR,2
291433205,1,VIOLATION,1
291433258,4,VIOLATION,1
291433262,4,MISDEMEANOR,2
291435426,3,FELONY,3
291435434,3,FELONY,3
291435438,3,VIOLATION,1
291435441,3,MISDEMEANOR,2
291435446,1,FELONY,3
291435447,1,MISDEMEANOR,2
291437940,2,FELONY,3
291437941,2,MISDEMEANOR,2
291437975,4,FELONY,3
291440806,3,FELONY,3
291440827,1,MISDEMEANOR,2
291440828,1,MISDEMEANOR,2
291440849,2,MISDEMEANOR,2
291440854,2,MISDEMEANOR,2
291440890,4,MISDEMEANOR,2
291440892,4,FELONY,3
291443340,3,MISDEMEANOR,2
291443366,1,VIOLATION,1
291443367,1,VIOLATION,1
291443368,1,FELONY,3
291443388,2,VIOLATION,1
291443389,2,VIOLATION,1
291443392,2,VIOLATION,1
291443393,2,VIOLATION,1
291443418,4,FELONY,3
291443419,4,MISDEMEANOR,2
291443428,4,FELONY,3
291443429,4,FELONY,3
291447271,5,MISDEMEANOR,2
291449337,1,MISDEMEANOR,2
291449338,1,MISDEMEANOR,2
291449352,2,MISDEMEANOR,2
291449355,2,MISDEMEANOR,2
291449391,4,MISDEMEANOR,2
291451381,3,VIOLATION,1
291451390,3,FELONY,3
291451395,3,MISDEMEANOR,2
291451404,1,FELONY,3
291451413,1,FELONY,3
291451436,2,FELONY,3
291451437,2,FELONY,3
291451458,4,VIOLATION,1
291451459,4,MISDEMEANOR,2
291453143,3,FELONY,3
291453162,1,FELONY,3
291453164,1,FELONY,3
291453190,2,MISDEMEANOR,2
291453212,4,FELONY,3
291453223,4,FELONY,3
291454968,1,VIOLATION,1
291454979,2,MISDEMEANOR,2
291454981,2,MISDEMEANOR,2
291455027,5,MISDEMEANOR,2
291455373,3,FELONY,3
291455379,3,MISDEMEANOR,2
291455395,1,FELONY,3
291455419,2,FELONY,3
291455420,2,MISDEMEANOR,2
291455424,2,VIOLATION,1
291455425,2,FELONY,3
291455435,2,MISDEMEANOR,2
291455751,1,FELONY,3
291455755,1,FELONY,3
291455757,1,MISDEMEANOR,2
291455777,2,VIOLATION,1
291455780,2,MISDEMEANOR,2
291455809,4,MISDEMEANOR,2
291455818,5,VIOLATION,1
291456528,3,FELONY,3
291456545,1,FELONY,3
291456560,2,MISDEMEANOR,2
291456564,2,FELONY,3
291456576,4,MISDEMEANOR,2
291456578,4,FELONY,3
291456585,4,MISDEMEANOR,2
291456592,5,MISDEMEANOR,2
291457988,1,FELONY,3
291458002,2,MISDEMEANOR,2
291458026,5,MISDEMEANOR,2
291458031,5,VIOLATION,1
291458250,4,MISDEMEANOR,2
291464618,1,MISDEMEANOR,2
291464629,2,MISDEMEANOR,2
291464637,2,FELONY,3
291464896,2,MISDEMEANOR,2
291464912,4,VIOLATION,1
291467446,2,MISDEMEANOR,2
291467447,2,MISDEMEANOR,2
291467449,2,MISDEMEANOR,2
291467450,2,MISDEMEANOR,2
291467463,4,FELONY,3
291470581,3,MISDEMEANOR,2
291470591,1,VIOLATION,1
291470592,1,MISDEMEANOR,2
291470611,2,MISDEMEANOR,2
291470637,4,MISDEMEANOR,2
291470643,4,MISDEMEANOR,2
291471846,1,VIOLATION,1
291471848,1,MISDEMEANOR,2
291471849,1,VIOLATION,1
291473867,1,FELONY,3
291473869,1,MISDEMEANOR,2
291473890,2,MISDEMEANOR,2
291473891,2,MISDEMEANOR,2
291473892,2,FELONY,3
291475944,3,VIOLATION,1
291475969,2,MISDEMEANOR,2
291475998,4,FELONY,3
291477306,3,MISDEMEANOR,2
291477313,3,MISDEMEANOR,2
291477328,1,MISDEMEANOR,2
291477329,1,MISDEMEANOR,2
291477344,2,FELONY,3
291477375,5,MISDEMEANOR,2
291478733,2,MISDEMEANOR,2
291478736,2,MISDEMEANOR,2
291478740,2,MISDEMEANOR,2
291478765,4,FELONY,3
291478766,4,FELONY,3
291480856,2,FELONY,3
291480857,2,MISDEMEANOR,2
291480876,4,FELONY,3
291483002,3,VIOLATION,1
291483013,3,VIOLATION,1
291483035,1,MISDEMEANOR,2
291483054,2,FELONY,3
291483082,4,FELONY,3
291484962,3,MISDEMEANOR,2
291485001,2,FELONY,3
291485004,2,FELONY,3
291485020,4,FELONY,3
291485021,4,VIOLATION,1
291485023,4,FELONY,3
291485031,5,FELONY,3
291486818,1,FELONY,3
291486855,2,MISDEMEANOR,2
291486856,2,MISDEMEANOR,2
291486861,2,FELONY,3
291486862,2,MISDEMEANOR,2
291486864,2,FELONY,3
291486865,2,FELONY,3
291486866,2,MISDEMEANOR,2
291486880,4,MISDEMEANOR,2
291486889,4,FELONY,3
291486893,4,FELONY,3
291486895,4,MISDEMEANOR,2
291489551,3,MISDEMEANOR,2
291489556,3,MISDEMEANOR,2
291489567,1,MISDEMEANOR,2
291489591,2,FELONY,3
291489597,2,VIOLATION,1
291489598,2,MISDEMEANOR,2
291489603,2,MISDEMEANOR,2
291489604,2,MISDEMEANOR,2
291489605,2,VIOLATION,1
291489610,2,MISDEMEANOR,2
291489631,4,FELONY,3
291489632,4,VIOLATION,1
291491355,2,MISDEMEANOR,2
291491360,2,FELONY,3
291491361,2,MISDEMEANOR,2
291491385,4,FELONY,3
291491388,4,MISDEMEANOR,2
291491394,4,FELONY,3
291492709,3,MISDEMEANOR,2
291492725,1,FELONY,3
291492727,1,FELONY,3
291492740,2,MISDEMEANOR,2
291492768,4,MISDEMEANOR,2
291492784,5,VIOLATION,1
291494256,3,MISDEMEANOR,2
291494265,1,FELONY,3
291494266,1,FELONY,3
291494267,1,FELONY,3
291495922,1,FELONY,3
291495935,1,VIOLATION,1
291495936,1,MISDEMEANOR,2
291495937,1,MISDEMEANOR,2
291495939,1,MISDEMEANOR,2
291495965,2,MISDEMEANOR,2
291495993,4,FELONY,3
291496238,3,MISDEMEANOR,2
291496245,3,VIOLATION,1
291496251,3,FELONY,3
291496266,1,MISDEMEANOR,2
291496268,1,FELONY,3
291496281,2,MISDEMEANOR,2
291496542,1,MISDEMEANOR,2
291496547,1,MISDEMEANOR,2
291496563,2,FELONY,3
291496570,2,FELONY,3
291496591,4,FELONY,3
291496592,4,FELONY,3
291496593,4,FELONY,3
291496594,4,VIOLATION,1
291496600,5,MISDEMEANOR,2
291496971,3,MISDEMEANOR,2
291496988,1,MISDEMEANOR,2
291497005,2,MISDEMEANOR,2
291497016,4,FELONY,3
291498468,3,FELONY,3
291498500,2,VIOLATION,1
291498501,2,MISDEMEANOR,2
291498532,5,MISDEMEANOR,2
291503862,3,MISDEMEANOR,2
291503866,1,MISDEMEANOR,2
291503869,1,FELONY,3
291503878,2,MISDEMEANOR,2
291503879,2,MISDEMEANOR,2
291503880,2,MISDEMEANOR,2
291503904,4,FELONY,3
291504231,1,MISDEMEANOR,2
291504234,1,FELONY,3
291504239,1,MISDEMEANOR,2
291504246,2,MISDEMEANOR,2
291504248,2,MISDEMEANOR,2
291504249,2,MISDEMEANOR,2
291504260,4,FELONY,3
291506376,3,FELONY,3
291506415,4,MISDEMEANOR,2
291506421,4,VIOLATION,1
291506426,5,FELONY,3
291506859,4,MISDEMEANOR,2
291506860,4,MISDEMEANOR,2
291506867,5,FELONY,3
291508917,3,FELONY,3
291508935,1,VIOLATION,1
291510017,1,MISDEMEANOR,2
291510021,1,FELONY,3
291510031,2,FELONY,3
291510033,2,MISDEMEANOR,2
291510050,4,FELONY,3
291511610,3,FELONY,3
291511619,1,MISDEMEANOR,2
291511633,2,FELONY,3
291512803,2,FELONY,3
291512823,4,VIOLATION,1
291512833,4,MISDEMEANOR,2
291512842,5,MISDEMEANOR,2
291514089,2,MISDEMEANOR,2
291514090,2,VIOLATION,1
291514092,2,FELONY,3
291514111,4,FELONY,3
291515298,1,VIOLATION,1
291515316,2,MISDEMEANOR,2
291515321,2,MISDEMEANOR,2
291515352,4,VIOLATION,1
291516590,1,FELONY,3
291516606,2,MISDEMEANOR,2
291516609,2,MISDEMEANOR,2
291516613,2,FELONY,3
291516646,4,MISDEMEANOR,2
291516647,4,MISDEMEANOR,2
291518510,2,FELONY,3
291518519,2,MISDEMEANOR,2
291518538,5,MISDEMEANOR,2
291520560,2,MISDEMEANOR,2
291520566,2,MISDEMEANOR,2
291520571,2,MISDEMEANOR,2
291520572,2,MISDEMEANOR,2
291520579,2,VIOLATION,1
291523002,3,FELONY,3
291523023,1,MISDEMEANOR,2
291523052,2,MISDEMEANOR,2
291523053,2,MISDEMEANOR,2
291523075,4,MISDEMEANOR,2
291525827,3,FELONY,3
291525860,2,MISDEMEANOR,2
291525862,2,MISDEMEANOR,2
291525864,2,FELONY,3
291525877,4,MISDEMEANOR,2
291527223,3,VIOLATION,1
291527247,1,FELONY,3
291527304,4,FELONY,3
291528477,3,FELONY,3
291528491,1,VIOLATION,1
291528500,1,MISDEMEANOR,2
291528511,2,VIOLATION,1
291528520,2,VIOLATION,1
291528536,4,MISDEMEANOR,2
291528537,4,FELONY,3
291529915,3,FELONY,3
291529925,1,MISDEMEANOR,2
291529926,1,VIOLATION,1
291529927,1,MISDEMEANOR,2
291529931,1,FELONY,3
291529945,2,FELONY,3
291529946,2,MISDEMEANOR,2
291529973,4,FELONY,3
291529974,4,FELONY,3
291531292,1,FELONY,3
291531307,2,MISDEMEANOR,2
291531310,2,MISDEMEANOR,2
291531345,4,MISDEMEANOR,2
291531497,1,FELONY,3
291531505,1,MISDEMEANOR,2
291531770,1,MISDEMEANOR,2
291531775,1,MISDEMEANOR,2
291531786,2,VIOLATION,1
291531789,2,MISDEMEANOR,2
291531794,2,MISDEMEANOR,2
291531800,2,FELONY,3
291531801,2,FELONY,3
291531802,2,MISDEMEANOR,2
291531829,4,MISDEMEANOR,2
291534097,2,VIOLATION,1
291534099,2,FELONY,3
291534104,2,MISDEMEANOR,2
291534133,4,MISDEMEANOR,2
291535186,1,FELONY,3
291535190,1,MISDEMEANOR,2
291535238,4,MISDEMEANOR,2
291539347,3,FELONY,3
291539349,3,VIOLATION,1
291539356,1,MISDEMEANOR,2
291539361,1,MISDEMEANOR,2
291540017,3,FELONY,3
291540034,2,FELONY,3
291540053,4,MISDEMEANOR,2
291540516,2,FELONY,3
291540518,2,FELONY,3
291540525,4,MISDEMEANOR,2
291542871,3,MISDEMEANOR,2
291542879,2,FELONY,3
291542880,2,MISDEMEANOR,2
291542881,2,MISDEMEANOR,2
291542888,4,VIOLATION,1
291544118,1,VIOLATION,1
291544119,1,VIOLATION,1
291544120,1,MISDEMEANOR,2
291544122,1,VIOLATION,1
291544125,1,VIOLATION,1
291544130,1,VIOLATION,1
291544161,4,MISDEMEANOR,2
291560657,1,MISDEMEANOR,2
291560689,3,FELONY,3
291560696,3,MISDEMEANOR,2
291560710,3,FELONY,3
291560722,3,MISDEMEANOR,2
291560728,3,VIOLATION,1
291560735,3,MISDEMEANOR,2
291560741,3,MISDEMEANOR,2
291560824,1,MISDEMEANOR,2
291560825,1,MISDEMEANOR,2
291560954,2,VIOLATION,1
291560960,2,VIOLATION,1
291560982,2,VIOLATION,1
291560983,2,FELONY,3
291560985,2,VIOLATION,1
291560987,2,VIOLATION,1
291560989,2,MISDEMEANOR,2
291561003,2,MISDEMEANOR,2
291561010,2,MISDEMEANOR,2
291561011,2,MISDEMEANOR,2
291561012,2,MISDEMEANOR,2
291561013,2,VIOLATION,1
291561014,2,MISDEMEANOR,2
291561015,2,MISDEMEANOR,2
291561016,2,MISDEMEANOR,2
291561182,4,MISDEMEANOR,2
291561196,4,MISDEMEANOR,2
291561236,4,MISDEMEANOR,2
291561241,4,FELONY,3
291561242,4,FELONY,3
291561244,4,MISDEMEANOR,2
291561310,4,VIOLATION,1
291561312,4,MISDEMEANOR,2
291561313,4,VIOLATION,1
291561319,4,VIOLATION,1
291561321,4,FELONY,3
291561322,4,MISDEMEANOR,2
291561325,4,MISDEMEANOR,2
291561327,4,MISDEMEANOR,2
291561329,4,MISDEMEANOR,2
291561332,4,MISDEMEANOR,2
291564115,3,MISDEMEANOR,2
291564122,3,MISDEMEANOR,2
291564144,1,FELONY,3
291564149,1,FELONY,3
291564160,2,MISDEMEANOR,2
291564167,2,FELONY,3
291564175,2,FELONY,3
291564218,4,FELONY,3
291564231,4,MISDEMEANOR,2
291564236,5,FELONY,3
291567389,3,MISDEMEANOR,2
291567390,3,VIOLATION,1
291567391,3,MISDEMEANOR,2
291567398,3,FELONY,3
291567432,2,MISDEMEANOR,2
291570330,2,MISDEMEANOR,2
291570331,2,FELONY,3
291570336,2,MISDEMEANOR,2
291575089,3,FELONY,3
291575135,2,VIOLATION,1
291575180,4,MISDEMEANOR,2
291575184,4,MISDEMEANOR,2
291575185,4,FELONY,3
291577642,1,MISDEMEANOR,2
291577644,1,FELONY,3
291577682,2,MISDEMEANOR,2
291577698,2,MISDEMEANOR,2
291577699,2,MISDEMEANOR,2
291577754,4,MISDEMEANOR,2
291577755,4,FELONY,3
291577756,4,FELONY,3
291577769,4,FELONY,3
291579463,3,MISDEMEANOR,2
291579484,1,FELONY,3
291579485,1,FELONY,3
291579486,1,FELONY,3
291579489,1,MISDEMEANOR,2
291579509,2,MISDEMEANOR,2
291579516,2,MISDEMEANOR,2
291579519,2,FELONY,3
291579529,2,MISDEMEANOR,2
291579546,4,MISDEMEANOR,2
291579555,4,MISDEMEANOR,2
291579556,4,MISDEMEANOR,2
291581331,1,VIOLATION,1
291581333,1,VIOLATION,1
291581338,1,MISDEMEANOR,2
291581354,2,MISDEMEANOR,2
291581357,2,MISDEMEANOR,2
291581388,4,MISDEMEANOR,2
291581389,4,MISDEMEANOR,2
291581683,1,FELONY,3
291581688,1,VIOLATION,1
291581703,2,MISDEMEANOR,2
291581704,2,MISDEMEANOR,2
291581708,2,MISDEMEANOR,2
291581709,2,MISDEMEANOR,2
291581984,3,FELONY,3
291581994,1,MISDEMEANOR,2
291582015,2,MISDEMEANOR,2
291582016,2,MISDEMEANOR,2
291582017,2,MISDEMEANOR,2
291582018,2,MISDEMEANOR,2
291582024,2,MISDEMEANOR,2
291582049,4,VIOLATION,1
291582050,4,VIOLATION,1
291585534,3,MISDEMEANOR,2
291585552,2,FELONY,3
291585556,2,FELONY,3
291585557,2,MISDEMEANOR,2
291585569,2,FELONY,3
291586553,1,MISDEMEANOR,2
291586580,2,VIOLATION,1
291593464,1,FELONY,3
291593474,2,FELONY,3
291593475,2,MISDEMEANOR,2
291593489,4,VIOLATION,1
291593493,4,MISDEMEANOR,2
291593859,1,MISDEMEANOR,2
291593866,1,FELONY,3
291593873,2,MISDEMEANOR,2
291593875,2,FELONY,3
291593891,4,MISDEMEANOR,2
291595917,3,FELONY,3
291595927,1,FELONY,3
291595937,2,FELONY,3
291595938,2,MISDEMEANOR,2
291596887,4,MISDEMEANOR,2
291596889,4,MISDEMEANOR,2
291596890,4,MISDEMEANOR,2
291596893,5,MISDEMEANOR,2
291599330,2,MISDEMEANOR,2
291599331,2,VIOLATION,1
291599339,2,MISDEMEANOR,2
291601556,3,VIOLATION,1
291601572,1,MISDEMEANOR,2
291601580,1,VIOLATION,1
291601601,2,FELONY,3
291601605,2,MISDEMEANOR,2
291601647,4,MISDEMEANOR,2
291604895,3,FELONY,3
291604897,3,MISDEMEANOR,2
291604913,1,MISDEMEANOR,2
291604914,1,MISDEMEANOR,2
291604921,1,VIOLATION,1
291604923,1,MISDEMEANOR,2
291604924,1,MISDEMEANOR,2
291604927,1,VIOLATION,1
291604949,2,VIOLATION,1
291604952,2,MISDEMEANOR,2
291604995,4,FELONY,3
291604997,4,VIOLATION,1
291608108,3,FELONY,3
291608120,1,FELONY,3
291608130,1,MISDEMEANOR,2
291608132,1,FELONY,3
291608134,1,MISDEMEANOR,2
291608190,4,FELONY,3
291608201,4,FELONY,3
291608215,4,MISDEMEANOR,2
291611239,3,MISDEMEANOR,2
291611258,1,MISDEMEANOR,2
291611259,1,MISDEMEANOR,2
291611260,1,FELONY,3
291611265,1,VIOLATION,1
291611339,4,MISDEMEANOR,2
291614332,1,MISDEMEANOR,2
291614369,2,FELONY,3
291614381,2,FELONY,3
291614382,2,VIOLATION,1
291614430,4,MISDEMEANOR,2
291614431,4,VIOLATION,1
291617698,3,MISDEMEANOR,2
291617703,3,MISDEMEANOR,2
291617731,1,FELONY,3
291617764,2,MISDEMEANOR,2
291617773,2,VIOLATION,1
291617802,4,MISDEMEANOR,2
291617803,4,MISDEMEANOR,2
291617809,5,FELONY,3
291621547,1,MISDEMEANOR,2
291621548,1,MISDEMEANOR,2
291621575,2,FELONY,3
291621576,2,MISDEMEANOR,2
291621581,2,VIOLATION,1
291621585,2,FELONY,3
291621586,2,FELONY,3
291621587,2,FELONY,3
291621589,2,VIOLATION,1
291621622,4,FELONY,3
291621624,4,MISDEMEANOR,2
291624727,2,VIOLATION,1
291624753,2,VIOLATION,1
291624754,2,FELONY,3
291624790,4,MISDEMEANOR,2
291628190,3,FELONY,3
291628207,1,FELONY,3
291628215,1,VIOLATION,1
291628216,1,MISDEMEANOR,2
291628250,2,VIOLATION,1
291628251,2,MISDEMEANOR,2
291628252,2,MISDEMEANOR,2
291628253,2,FELONY,3
291628261,2,VIOLATION,1
291628262,2,MISDEMEANOR,2
291628311,4,MISDEMEANOR,2
291633126,3,MISDEMEANOR,2
291633147,1,FELONY,3
291633149,1,VIOLATION,1
291633178,2,MISDEMEANOR,2
291633181,2,MISDEMEANOR,2
291633184,2,FELONY,3
291633221,4,MISDEMEANOR,2
291633222,4,MISDEMEANOR,2
291633232,4,FELONY,3
291635403,3,FELONY,3
291635412,3,MISDEMEANOR,2
291635421,1,MISDEMEANOR,2
291635427,1,MISDEMEANOR,2
291635428,1,VIOLATION,1
291635432,1,MISDEMEANOR,2
291635457,2,MISDEMEANOR,2
291635458,2,MISDEMEANOR,2
291635464,2,MISDEMEANOR,2
291635471,2,FELONY,3
291635494,4,FELONY,3
291638187,3,FELONY,3
291638225,1,MISDEMEANOR,2
291638236,1,MISDEMEANOR,2
291638248,2,FELONY,3
291638260,2,MISDEMEANOR,2
291638261,2,FELONY,3
291638262,2,MISDEMEANOR,2
291638268,2,MISDEMEANOR,2
291638296,4,MISDEMEANOR,2
291638314,5,FELONY,3
291641460,3,MISDEMEANOR,2
291641487,1,MISDEMEANOR,2
291641520,2,MISDEMEANOR,2
291641557,4,MISDEMEANOR,2
291641565,4,MISDEMEANOR,2
291641566,4,FELONY,3
291641568,4,MISDEMEANOR,2
291644178,3,FELONY,3
291644179,3,MISDEMEANOR,2
291644191,1,MISDEMEANOR,2
291644200,1,MISDEMEANOR,2
291644207,1,FELONY,3
291644220,2,MISDEMEANOR,2
291644231,2,FELONY,3
291644255,4,VIOLATION,1
291644257,4,MISDEMEANOR,2
291644263,4,MISDEMEANOR,2
291644264,4,VIOLATION,1
291644612,3,FELONY,3
291644632,2,VIOLATION,1
291644637,2,MISDEMEANOR,2
291644638,2,MISDEMEANOR,2
291644639,2,MISDEMEANOR,2
291644640,2,MISDEMEANOR,2
291644657,4,MISDEMEANOR,2
291644668,5,FELONY,3
291644857,1,MISDEMEANOR,2
291644858,1,MISDEMEANOR,2
291644915,4,VIOLATION,1
291644917,4,MISDEMEANOR,2
291645735,3,MISDEMEANOR,2
291645751,1,FELONY,3
291645754,1,MISDEMEANOR,2
291645772,2,FELONY,3
291645778,2,MISDEMEANOR,2
291645801,4,MISDEMEANOR,2
291647273,3,MISDEMEANOR,2
291647274,3,MISDEMEANOR,2
291647285,1,FELONY,3
291647305,2,MISDEMEANOR,2
291647333,4,FELONY,3
291647334,4,FELONY,3
291647337,4,FELONY,3
291647338,4,MISDEMEANOR,2
291647342,5,MISDEMEANOR,2
291658684,1,MISDEMEANOR,2
291658685,1,MISDEMEANOR,2
291658695,2,FELONY,3
291658708,4,MISDEMEANOR,2
291659308,2,FELONY,3
291659319,4,MISDEMEANOR,2
291659328,5,FELONY,3
291659727,1,MISDEMEANOR,2
291659729,1,MISDEMEANOR,2
291659740,2,MISDEMEANOR,2
291659755,4,FELONY,3
291662438,1,FELONY,3
291662439,1,FELONY,3
291662451,2,FELONY,3
291662460,4,VIOLATION,1
291664136,3,VIOLATION,1
291664156,1,MISDEMEANOR,2
291664157,1,MISDEMEANOR,2
291664158,1,MISDEMEANOR,2
291664174,2,MISDEMEANOR,2
291664198,4,VIOLATION,1
291666883,3,MISDEMEANOR,2
291666886,3,FELONY,3
291666896,1,MISDEMEANOR,2
291666908,1,MISDEMEANOR,2
291666971,4,MISDEMEANOR,2
291666972,4,FELONY,3
291666974,4,FELONY,3
291666975,4,VIOLATION,1
291666981,5,MISDEMEANOR,2
291669489,1,MISDEMEANOR,2
291669498,1,MISDEMEANOR,2
291669516,2,FELONY,3
291669569,4,MISDEMEANOR,2
291669586,4,MISDEMEANOR,2
291669588,4,FELONY,3
291672813,3,VIOLATION,1
291672816,3,MISDEMEANOR,2
291672818,3,MISDEMEANOR,2
291672825,3,MISDEMEANOR,2
291672843,1,MISDEMEANOR,2
